-3.14159,-3.14159,0.00060084
-3.14159,-3.04159,0.00060084
-3.14159,-2.94159,0.00060084
-3.14159,-2.84159,0.00060084
-3.14159,-2.74159,0.00060084
-3.14159,-2.64159,0.00060084
-3.14159,-2.54159,0.00060084
-3.14159,-2.44159,0.00060084
-3.14159,-2.34159,0.00060084
-3.14159,-2.24159,0.00060084
-3.14159,-2.14159,0.00060084
-3.14159,-2.04159,0.00060084
-3.14159,-1.94159,0.00060084
-3.14159,-1.84159,0.00060084
-3.14159,-1.74159,0.00060084
-3.14159,-1.64159,0.00060084
-3.14159,-1.54159,0.00060084
-3.14159,-1.44159,0.00060084
-3.14159,-1.34159,0.00060084
-3.14159,-1.24159,0.00060084
-3.14159,-1.14159,0.00060084
-3.14159,-1.04159,0.00060084
-3.14159,-0.941593,0.00060084
-3.14159,-0.841593,0.00060084
-3.14159,-0.741593,0.00060084
-3.14159,-0.641593,0.00060084
-3.14159,-0.541593,0.00060084
-3.14159,-0.441593,0.00060084
-3.14159,-0.341593,0.00060084
-3.14159,-0.241593,0.00060084
-3.14159,-0.141593,0.00060084
-3.14159,-0.0415927,0.00060084
-3.14159,0.0584073,0.00060084
-3.14159,0.158407,0.00060084
-3.14159,0.258407,0.00060084
-3.14159,0.358407,0.00060084
-3.14159,0.458407,0.00060084
-3.14159,0.558407,0.00060084
-3.14159,0.658407,0.00060084
-3.14159,0.758407,0.00060084
-3.14159,0.858407,0.00060084
-3.14159,0.958407,0.00060084
-3.14159,1.05841,0.00060084
-3.14159,1.15841,0.00060084
-3.14159,1.25841,0.00060084
-3.14159,1.35841,0.00060084
-3.14159,1.45841,0.00060084
-3.14159,1.55841,0.00060084
-3.14159,1.65841,0.00060084
-3.14159,1.75841,0.00060084
-3.14159,1.85841,0.00060084
-3.14159,1.95841,0.00060084
-3.14159,2.05841,0.00060084
-3.14159,2.15841,0.00060084
-3.14159,2.25841,0.00060084
-3.14159,2.35841,0.00060084
-3.14159,2.45841,0.00060084
-3.14159,2.55841,0.00060084
-3.14159,2.65841,0.00060084
-3.14159,2.75841,0.00060084
-3.14159,2.85841,0.00060084
-3.14159,2.95841,0.00060084
-3.14159,3.05841,0.00060084
-3.04159,-3.14159,0.0607257
-3.04159,-3.04159,0.0607257
-3.04159,-2.94159,0.0607257
-3.04159,-2.84159,0.0607257
-3.04159,-2.74159,0.0607257
-3.04159,-2.64159,0.0607257
-3.04159,-2.54159,0.0607257
-3.04159,-2.44159,0.0607257
-3.04159,-2.34159,0.0607257
-3.04159,-2.24159,0.0607257
-3.04159,-2.14159,0.0607257
