-3.14159,-3.14159,0.00060084
-3.14159,-3.09159,0.00060084
-3.14159,-3.04159,0.00060084
-3.14159,-2.99159,0.00060084
-3.14159,-2.94159,0.00060084
-3.14159,-2.89159,0.00060084
-3.14159,-2.84159,0.00060084
-3.14159,-2.79159,0.00060084
-3.14159,-2.74159,0.00060084
-3.14159,-2.69159,0.00060084
-3.14159,-2.64159,0.00060084
-3.14159,-2.59159,0.00060084
-3.14159,-2.54159,0.00060084
-3.14159,-2.49159,0.00060084
-3.14159,-2.44159,0.00060084
-3.14159,-2.39159,0.00060084
-3.14159,-2.34159,0.00060084
-3.14159,-2.29159,0.00060084
-3.14159,-2.24159,0.00060084
-3.14159,-2.19159,0.00060084
-3.14159,-2.14159,0.00060084
-3.14159,-2.09159,0.00060084
-3.14159,-2.04159,0.00060084
-3.14159,-1.99159,0.00060084
-3.14159,-1.94159,0.00060084
-3.14159,-1.89159,0.00060084
-3.14159,-1.84159,0.00060084
-3.14159,-1.79159,0.00060084
-3.14159,-1.74159,0.00060084
-3.14159,-1.69159,0.00060084
-3.14159,-1.64159,0.00060084
-3.14159,-1.59159,0.00060084
-3.14159,-1.54159,0.00060084
-3.14159,-1.49159,0.00060084
-3.14159,-1.44159,0.00060084
-3.14159,-1.39159,0.00060084
-3.14159,-1.34159,0.00060084
-3.14159,-1.29159,0.00060084
-3.14159,-1.24159,0.00060084
-3.14159,-1.19159,0.00060084
-3.14159,-1.14159,0.00060084
-3.14159,-1.09159,0.00060084
-3.14159,-1.04159,0.00060084
-3.14159,-0.991593,0.00060084
-3.14159,-0.941593,0.00060084
-3.14159,-0.891593,0.00060084
-3.14159,-0.841593,0.00060084
-3.14159,-0.791593,0.00060084
-3.14159,-0.741593,0.00060084
-3.14159,-0.691593,0.00060084
-3.14159,-0.641593,0.00060084
-3.14159,-0.591593,0.00060084
-3.14159,-0.541593,0.00060084
-3.14159,-0.491593,0.00060084
-3.14159,-0.441593,0.00060084
-3.14159,-0.391593,0.00060084
-3.14159,-0.341593,0.00060084
-3.14159,-0.291593,0.00060084
-3.14159,-0.241593,0.00060084
-3.14159,-0.191593,0.00060084
-3.14159,-0.141593,0.00060084
-3.14159,-0.0915927,0.00060084
-3.14159,-0.0415927,0.00060084
-3.14159,0.00840735,0.00060084
-3.14159,0.0584073,0.00060084
-3.14159,0.108407,0.00060084
-3.14159,0.158407,0.00060084
-3.14159,0.208407,0.00060084
-3.14159,0.258407,0.00060084
-3.14159,0.308407,0.00060084
-3.14159,0.358407,0.00060084
-3.14159,0.408407,0.00060084
-3.14159,0.458407,0.00060084
-3.14159,0.508407,0.00060084
-3.14159,0.558407,0.00060084
-3.14159,0.608407,0.00060084
-3.14159,0.658407,0.00060084
-3.14159,0.708407,0.00060084
-3.14159,0.758407,0.00060084
-3.14159,0.808407,0.00060084
-3.14159,0.858407,0.00060084
-3.14159,0.908407,0.00060084
-3.14159,0.958407,0.00060084
-3.14159,1.00841,0.00060084
-3.14159,1.05841,0.00060084
-3.14159,1.10841,0.00060084
-3.14159,1.15841,0.00060084
-3.14159,1.20841,0.00060084
-3.14159,1.25841,0.00060084
-3.14159,1.30841,0.00060084
-3.14159,1.35841,0.00060084
-3.14159,1.40841,0.00060084
-3.14159,1.45841,0.00060084
-3.14159,1.50841,0.00060084
-3.14159,1.55841,0.00060084
-3.14159,1.60841,0.00060084
-3.14159,1.65841,0.00060084
-3.14159,1.70841,0.00060084
-3.14159,1.75841,0.00060084
-3.14159,1.80841,0.00060084
-3.14159,1.85841,0.00060084
-3.14159,1.90841,0.00060084
-3.14159,1.95841,0.00060084
-3.14159,2.00841,0.00060084
-3.14159,2.05841,0.00060084
-3.14159,2.10841,0.00060084
-3.14159,2.15841,0.00060084
-3.14159,2.20841,0.00060084
-3.14159,2.25841,0.00060084
-3.14159,2.30841,0.00060084
-3.14159,2.35841,0.00060084
-3.14159,2.40841,0.00060084
-3.14159,2.45841,0.00060084
-3.14159,2.50841,0.00060084
-3.14159,2.55841,0.00060084
-3.14159,2.60841,0.00060084
-3.14159,2.65841,0.00060084
-3.14159,2.70841,0.00060084
-3.14159,2.75841,0.00060084
-3.14159,2.80841,0.00060084
-3.14159,2.85841,0.00060084
-3.14159,2.90841,0.00060084
-3.14159,2.95841,0.00060084
-3.14159,3.00841,0.00060084
-3.14159,3.05841,0.00060084
-3.14159,3.10841,0.00060084
-3.09159,-3.14159,0.0156429
-3.09159,-3.09159,0.0156429
-3.09159,-3.04159,0.0156429
-3.09159,-2.99159,0.0156429
-3.09159,-2.94159,0.0156429
-3.09159,-2.89159,0.0156429
-3.09159,-2.84159,0.0156429
-3.09159,-2.79159,0.0156429
-3.09159,-2.74159,0.0156429
-3.09159,-2.69159,0.0156429
-3.09159,-2.64159,0.0156429
-3.09159,-2.59159,0.0156429
-3.09159,-2.54159,0.0156429
-3.09159,-2.49159,0.0156429
-3.09159,-2.44159,0.0156429
-3.09159,-2.39159,0.0156429
-3.09159,-2.34159,0.0156429
-3.09159,-2.29159,0.0156429
-3.09159,-2.24159,0.0156429
-3.09159,-2.19159,0.0156429
-3.09159,-2.14159,0.0156429
-3.09159,-2.09159,0.0156429
-3.09159,-2.04159,0.0156429
-3.09159,-1.99159,0.0156429
-3.09159,-1.94159,0.0156429
-3.09159,-1.89159,0.0156429
-3.09159,-1.84159,0.0156429
-3.09159,-1.79159,0.0156429
-3.09159,-1.74159,0.0156429
-3.09159,-1.69159,0.0156429
-3.09159,-1.64159,0.0156429
-3.09159,-1.59159,0.0156429
-3.09159,-1.54159,0.0156429
-3.09159,-1.49159,0.0156429
-3.09159,-1.44159,0.0156429
-3.09159,-1.39159,0.0156429
-3.09159,-1.34159,0.0156429
-3.09159,-1.29159,0.0156429
-3.09159,-1.24159,0.0156429
-3.09159,-1.19159,0.0156429
-3.09159,-1.14159,0.0156429
-3.09159,-1.09159,0.0156429
-3.09159,-1.04159,0.0156429
-3.09159,-0.991593,0.0156429
-3.09159,-0.941593,0.0156429
-3.09159,-0.891593,0.0156429
-3.09159,-0.841593,0.0156429
-3.09159,-0.791593,0.0156429
